20010403,1096.11,1099.31,1052.31,1053.91,98984,451975
20010404,1054.41,1071.31,1043.81,1057.81,88453,454264
20010405,1058.51,1106.81,1058.51,1100.31,91599,458133
20010406,1102.01,1110.31,1071.31,1085.51,96710,455783
20010409,1083.51,1100.31,1079.31,1095.51,66044,457598
20010410,1095.31,1127.81,1094.61,1117.31,81527,460258
20010411,1118.51,1138.81,1110.41,1118.51,80765,455806
20010412,1118.71,1138.51,1109.31,1137.61,73898,452729
20010416,1138.81,1140.31,1118.81,1127.31,64861,451127
20010417,1125.51,1146.31,1112.41,1140.81,77976,453535
20010418,1151.31,1215.31,1151.31,1191.51,119259,464206
20010419,1193.31,1207.81,1182.81,1204.01,81655,464832
20010420,1205.81,1213.31,1185.31,1196.11,68983,460433
20010423,1196.81,1197.31,1167.81,1171.31,69316,460644
20010424,1171.31,1184.81,1158.91,1161.81,70301,455073
20010425,1161.91,1183.81,1158.31,1177.31,71797,458036
20010426,1177.41,1199.31,1170.81,1185.81,77036,454319
20010427,1186.71,1204.81,1183.31,1203.81,55811,448154
20010430,1204.11,1219.81,1193.81,1199.61,77147,445558
20010501,1198.81,1218.31,1190.81,1217.81,71514,437002
20010502,1216.51,1223.31,1206.81,1216.31,68926,434272
20010503,1216.31,1217.71,1188.81,1199.61,77960,424820
20010504,1199.31,1219.31,1180.31,1218.51,81809,426955
20010507,1219.31,1219.81,1208.01,1208.81,52456,424394
20010508,1211.21,1218.81,1201.51,1208.81,63546,417893
20010509,1210.61,1210.91,1195.91,1203.01,71937,412052
20010510,1202.01,1219.01,1201.41,1206.71,52944,411132
20010511,1206.71,1210.71,1189.11,1197.11,53214,410546
20010514,1197.81,1199.31,1189.31,1197.31,41535,413472
20010515,1196.81,1206.71,1191.81,1202.81,59138,414362
20010516,1201.81,1236.31,1187.31,1233.71,88838,417757
20010517,1234.31,1244.51,1229.81,1236.81,82795,410568
20010518,1236.91,1241.31,1228.81,1240.81,56766,404705
20010521,1241.31,1262.31,1235.51,1259.81,67285,406241
20010522,1260.31,1264.31,1254.31,1258.11,66406,402678
20010523,1257.91,1258.71,1235.31,1235.81,79883,395816
20010524,1235.81,1242.31,1228.31,1239.81,75727,389367
20010525,1240.31,1245.11,1221.51,1224.31,53614,380993
20010529,1224.91,1228.71,1211.91,1213.81,69112,377192
20010530,1212.81,1213.31,1192.31,1195.31,77932,370771
20010531,1196.31,1209.71,1194.81,1202.71,92973,357477
20010601,1201.31,1212.31,1192.31,1210.31,82206,343174
20010604,1209.31,1215.21,1202.41,1214.51,64167,329062
20010605,1214.31,1233.81,1212.31,1229.81,90802,320351
20010606,1229.91,1231.71,1214.81,1219.21,131709,276904
20010607,1217.01,1224.81,1211.31,1221.81,87836,224990
20010608,1218.81,1219.81,1202.31,1211.71,56125,208174
20010611,1211.01,1212.81,1194.41,1201.41,100248,364339
20010612,1202.01,1207.41,1180.61,1199.71,116389,401377
20010613,1199.41,1205.91,1186.21,1188.21,94588,434701
20010614,1188.21,1188.51,1157.41,1158.41,86751,450264
20010615,1159.31,1166.41,1146.91,1161.41,68691,446767
20010618,1161.01,1166.21,1151.41,1155.21,45006,446527
20010619,1155.11,1170.91,1150.91,1159.31,63059,450602
20010620,1157.81,1170.21,1151.61,1164.61,70598,456356
20010621,1164.21,1184.71,1161.61,1178.41,63890,458971
20010622,1178.11,1179.71,1163.91,1170.41,48669,456510
20010625,1167.81,1175.41,1156.41,1158.91,42231,455862
20010626,1158.41,1164.71,1141.01,1156.01,63456,458721
20010627,1156.61,1162.91,1149.41,1154.41,59281,460167
20010628,1154.91,1180.31,1148.91,1162.41,73470,466801
20010629,1163.61,1180.91,1163.41,1167.11,73028,466953
20010702,1168.41,1183.41,1164.71,1181.31,58783,469942
20010703,1181.61,1182.41,1171.41,1181.01,36618,468241
20010705,1180.41,1180.41,1157.01,1157.71,45639,468805
20010706,1157.71,1159.01,1128.41,1129.21,67083,466750
20010709,1130.01,1144.61,1124.21,1135.61,63532,463113
20010710,1137.81,1145.91,1121.41,1121.91,69234,458846
20010711,1122.91,1127.41,1109.41,1120.71,80493,460201
20010712,1122.61,1152.91,1121.61,1149.61,73827,459330
20010713,1149.61,1161.31,1144.71,1160.61,49176,459817
20010716,1160.01,1160.71,1140.91,1145.91,54191,460524
20010717,1146.01,1157.91,1136.91,1155.91,62127,465018
20010718,1153.91,1156.31,1138.51,1147.71,76560,461632
20010719,1145.61,1166.81,1143.31,1158.31,75326,465122
20010720,1152.31,1156.41,1146.91,1150.41,49366,463091
20010723,1150.41,1159.21,1126.91,1127.41,58291,461248
20010724,1129.31,1132.01,1104.11,1113.71,69418,459614
20010725,1114.41,1131.21,1111.11,1126.91,72544,457440
20010726,1127.91,1144.91,1121.51,1140.91,71866,464357
20010727,1140.91,1149.61,1135.61,1145.11,50490,463420
20010730,1145.21,1149.71,1138.41,1145.11,41918,462067
20010731,1145.51,1162.91,1144.41,1150.71,59510,462423
20010801,1148.91,1162.91,1145.91,1156.81,59790,459318
