,date,close_balance,open_profit,equity
125,20001128,1924050.0,0.0,1924050.0
126,20001129,1924050.0,0.0,1924050.0
127,20001130,1924050.0,0.0,1924050.0
128,20001201,1924050.0,0.0,1924050.0
129,20001204,1924050.0,0.0,1924050.0
130,20001205,1924050.0,0.0,1924050.0
131,20001206,1924050.0,0.0,1924050.0
132,20001207,1924050.0,0.0,1924050.0
133,20001208,1924050.0,0.0,1924050.0
134,20001211,1924050.0,0.0,1924050.0
135,20001212,1924050.0,0.0,1924050.0
136,20001213,1924050.0,0.0,1924050.0
137,20001214,1924050.0,0.0,1924050.0
138,20001215,1924050.0,0.0,1924050.0
139,20001218,1924050.0,0.0,1924050.0
140,20001219,1924050.0,0.0,1924050.0
141,20001220,1924050.0,0.0,1924050.0
142,20001221,1924050.0,0.0,1924050.0
143,20001222,1924050.0,0.0,1924050.0
144,20001226,1924050.0,0.0,1924050.0
145,20001227,1924050.0,0.0,1924050.0
146,20001228,1924050.0,0.0,1924050.0
147,20001229,1924050.0,0.0,1924050.0
148,20010102,1924050.0,0.0,1924050.0
149,20010103,1924050.0,0.0,1924050.0
150,20010104,1924050.0,0.0,1924050.0
151,20010105,1924050.0,0.0,1924050.0
152,20010108,1924050.0,0.0,1924050.0
153,20010109,1924050.0,0.0,1924050.0
154,20010110,1924050.0,0.0,1924050.0
155,20010111,1924050.0,0.0,1924050.0
156,20010112,1924050.0,0.0,1924050.0
157,20010116,1924050.0,0.0,1924050.0
158,20010117,1924050.0,0.0,1924050.0
159,20010118,1924050.0,0.0,1924050.0
160,20010119,1924050.0,0.0,1924050.0
161,20010122,1924050.0,0.0,1924050.0
162,20010123,1924050.0,0.0,1924050.0
163,20010124,1924050.0,0.0,1924050.0
164,20010125,1924050.0,0.0,1924050.0
165,20010126,1924050.0,0.0,1924050.0
166,20010129,1924050.0,0.0,1924050.0
167,20010130,1924050.0,0.0,1924050.0
168,20010131,1924050.0,0.0,1924050.0
169,20010201,1924050.0,0.0,1924050.0
170,20010202,1924050.0,0.0,1924050.0
171,20010205,1924050.0,0.0,1924050.0
172,20010206,1924050.0,0.0,1924050.0
173,20010207,1924050.0,0.0,1924050.0
174,20010208,1924050.0,0.0,1924050.0
175,20010209,1924050.0,0.0,1924050.0
176,20010212,1924050.0,0.0,1924050.0
177,20010213,1924050.0,0.0,1924050.0
178,20010214,1924050.0,0.0,1924050.0
179,20010215,1924050.0,0.0,1924050.0
180,20010216,1924050.0,0.0,1924050.0
181,20010220,1924050.0,0.0,1924050.0
182,20010221,1924050.0,0.0,1924050.0
183,20010222,1924050.0,0.0,1924050.0
184,20010223,1924050.0,0.0,1924050.0
185,20010226,1924050.0,0.0,1924050.0
186,20010227,1924050.0,0.0,1924050.0
187,20010228,1924050.0,0.0,1924050.0
188,20010301,1924050.0,0.0,1924050.0
189,20010302,1924050.0,0.0,1924050.0
190,20010305,1924050.0,0.0,1924050.0
191,20010306,1924050.0,0.0,1924050.0
192,20010307,1924050.0,0.0,1924050.0
193,20010308,1924050.0,0.0,1924050.0
194,20010309,1924050.0,0.0,1924050.0
195,20010312,1924050.0,0.0,1924050.0
196,20010313,1924050.0,0.0,1924050.0
197,20010314,1924050.0,0.0,1924050.0
198,20010315,1924050.0,0.0,1924050.0
199,20010316,1924050.0,0.0,1924050.0
200,20010319,1924050.0,0.0,1924050.0
201,20010320,1924050.0,0.0,1924050.0
202,20010321,1924050.0,0.0,1924050.0
203,20010322,1924050.0,0.0,1924050.0
204,20010323,1924050.0,0.0,1924050.0
205,20010326,1924050.0,0.0,1924050.0
206,20010327,1924050.0,0.0,1924050.0
207,20010328,1924050.0,0.0,1924050.0
208,20010329,1924050.0,0.0,1924050.0
209,20010330,1924050.0,0.0,1924050.0
210,20010402,1924050.0,0.0,1924050.0
211,20010403,1924050.0,0.0,1924050.0
212,20010404,1924050.0,0.0,1924050.0
213,20010405,1924050.0,0.0,1924050.0
214,20010406,1924050.0,0.0,1924050.0
215,20010409,1924050.0,0.0,1924050.0
216,20010410,1924050.0,0.0,1924050.0
217,20010411,1924050.0,0.0,1924050.0
218,20010412,1924050.0,0.0,1924050.0
219,20010416,1924050.0,0.0,1924050.0
220,20010417,1924050.0,0.0,1924050.0
221,20010418,1924050.0,0.0,1924050.0
222,20010419,1924050.0,0.0,1924050.0
223,20010420,1924050.0,0.0,1924050.0
224,20010423,1924050.0,0.0,1924050.0
225,20010424,1924050.0,0.0,1924050.0
226,20010425,1924050.0,0.0,1924050.0
227,20010426,1924050.0,0.0,1924050.0
228,20010427,1924050.0,0.0,1924050.0
229,20010430,1924050.0,0.0,1924050.0
230,20010501,1924050.0,0.0,1924050.0
231,20010502,1924050.0,0.0,1924050.0
232,20010503,1924050.0,0.0,1924050.0
233,20010504,1924050.0,0.0,1924050.0
234,20010507,1924050.0,0.0,1924050.0
235,20010508,1924050.0,0.0,1924050.0
236,20010509,1924050.0,0.0,1924050.0
237,20010510,1924050.0,0.0,1924050.0
238,20010511,1924050.0,0.0,1924050.0
239,20010514,1924050.0,0.0,1924050.0
240,20010515,1924050.0,0.0,1924050.0
241,20010516,1924050.0,0.0,1924050.0
242,20010517,1924050.0,0.0,1924050.0
243,20010518,1924050.0,0.0,1924050.0
244,20010521,1924050.0,0.0,1924050.0
245,20010522,1924050.0,0.0,1924050.0
246,20010523,1924050.0,0.0,1924050.0
247,20010524,1924050.0,0.0,1924050.0
248,20010525,1924050.0,0.0,1924050.0
249,20010529,1924050.0,0.0,1924050.0
250,20010530,1924050.0,0.0,1924050.0
251,20010531,1924050.0,0.0,1924050.0
252,20010601,1924050.0,0.0,1924050.0
253,20010604,1924050.0,0.0,1924050.0
254,20010605,1924050.0,0.0,1924050.0
255,20010606,1924050.0,0.0,1924050.0
256,20010607,1924050.0,0.0,1924050.0
257,20010608,1924050.0,0.0,1924050.0
258,20010611,1924050.0,0.0,1924050.0
259,20010612,1924050.0,0.0,1924050.0
260,20010613,1924050.0,0.0,1924050.0
261,20010614,1924050.0,0.0,1924050.0
262,20010615,1924050.0,0.0,1924050.0
263,20010618,1924050.0,0.0,1924050.0
264,20010619,1924050.0,0.0,1924050.0
265,20010620,1924050.0,0.0,1924050.0
266,20010621,1924050.0,0.0,1924050.0
267,20010622,1924050.0,0.0,1924050.0
268,20010625,1924050.0,0.0,1924050.0
269,20010626,1924050.0,0.0,1924050.0
270,20010627,1924050.0,0.0,1924050.0
271,20010628,1924050.0,0.0,1924050.0
272,20010629,1924050.0,0.0,1924050.0
273,20010702,1924050.0,0.0,1924050.0
274,20010703,1924050.0,0.0,1924050.0
275,20010705,1924050.0,0.0,1924050.0
276,20010706,1924050.0,0.0,1924050.0
277,20010709,1924050.0,0.0,1924050.0
278,20010710,1924050.0,0.0,1924050.0
279,20010711,1924050.0,0.0,1924050.0
280,20010712,1924050.0,0.0,1924050.0
281,20010713,1924050.0,0.0,1924050.0
282,20010716,1924050.0,0.0,1924050.0
283,20010717,1924050.0,0.0,1924050.0
284,20010718,1924050.0,0.0,1924050.0
285,20010719,1924050.0,0.0,1924050.0
286,20010720,1924050.0,0.0,1924050.0
287,20010723,1924050.0,0.0,1924050.0
288,20010724,1924050.0,0.0,1924050.0
289,20010725,1924050.0,0.0,1924050.0
290,20010726,1924050.0,0.0,1924050.0
291,20010727,1924050.0,0.0,1924050.0
292,20010730,1924050.0,0.0,1924050.0
293,20010731,1924050.0,0.0,1924050.0
294,20010801,1924050.0,0.0,1924050.0
295,20010802,1924050.0,0.0,1924050.0
296,20010803,1924050.0,0.0,1924050.0
297,20010806,1924050.0,0.0,1924050.0
298,20010807,1924050.0,0.0,1924050.0
299,20010808,1924050.0,0.0,1924050.0
300,20010809,1924050.0,0.0,1924050.0
301,20010810,1924050.0,0.0,1924050.0
302,20010813,1924050.0,0.0,1924050.0
303,20010814,1924050.0,0.0,1924050.0
304,20010815,1924050.0,0.0,1924050.0
305,20010816,1924050.0,0.0,1924050.0
306,20010817,1924050.0,0.0,1924050.0
307,20010820,1924050.0,0.0,1924050.0
308,20010821,1924050.0,0.0,1924050.0
309,20010822,1924050.0,0.0,1924050.0
310,20010823,1924050.0,0.0,1924050.0
311,20010824,1924050.0,0.0,1924050.0
312,20010827,1924050.0,0.0,1924050.0
313,20010828,1924050.0,0.0,1924050.0
314,20010829,1924050.0,0.0,1924050.0
315,20010830,1924050.0,0.0,1924050.0
316,20010831,1924050.0,0.0,1924050.0
317,20010904,1924050.0,0.0,1924050.0
318,20010905,1924050.0,0.0,1924050.0
319,20010906,1924050.0,0.0,1924050.0
320,20010907,1924050.0,0.0,1924050.0
321,20010910,1924050.0,0.0,1924050.0
322,20010911,1924050.0,0.0,1924050.0
323,20010914,1924050.0,0.0,1924050.0
324,20010917,1924050.0,0.0,1924050.0
325,20010918,1924050.0,-7650.0,1916400.0
326,20010919,1924050.0,3400.0,1927450.0
327,20010920,1924050.0,-7225.0,1916825.0
328,20010921,1924050.0,5950.0,1930000.0
329,20010924,1924050.0,-2550.0,1921500.0
330,20010925,1924050.0,1275.0,1925325.0
331,20010926,1924050.0,14025.0,1938075.0
332,20010927,1924050.0,7225.0,1931275.0
333,20010928,1924050.0,10625.0,1934675.0
334,20011001,1924050.0,7225.0,1931275.0
335,20011002,1924050.0,-2550.0,1921500.0
336,20011003,1924050.0,425.0,1924475.0
337,20011004,1924050.0,425.0,1924475.0
338,20011005,1924050.0,4250.0,1928300.0
339,20011008,1924050.0,8075.0,1932125.0
340,20011009,1924050.0,-7650.0,1916400.0
341,20011010,1924050.0,-20400.0,1903650.0
342,20011011,1924050.0,-37825.0,1886225.0
343,20011012,1924050.0,-24650.0,1899400.0
344,20011015,1924050.0,-37400.0,1886650.0
345,20011016,1924050.0,-36550.0,1887500.0
346,20011017,1924050.0,-31875.0,1892175.0
347,20011018,1924050.0,-49725.0,1874325.0
348,20011019,1924050.0,-45900.0,1878150.0
349,20011022,1924050.0,-65450.0,1858600.0
350,20011023,1924050.0,-63750.0,1860300.0
351,20011024,1924050.0,-64600.0,1859450.0
352,20011025,1924050.0,-56525.0,1867525.0
353,20011026,1924050.0,-56100.0,1867950.0
354,20011029,1924050.0,-50150.0,1873900.0
355,20011030,1924050.0,-43775.0,1880275.0
356,20011031,1924050.0,-46750.0,1877300.0
357,20011101,1924050.0,-45900.0,1878150.0
358,20011102,1924050.0,-45475.0,1878575.0
359,20011105,1924050.0,-51000.0,1873050.0
360,20011106,1924050.0,-48025.0,1876025.0
361,20011107,1924050.0,-43350.0,1880700.0
362,20011108,1924050.0,-61200.0,1862850.0
363,20011109,1924050.0,-58650.0,1865400.0
364,20011112,1924050.0,-54825.0,1869225.0
365,20011113,1924050.0,-57375.0,1866675.0
366,20011114,1924050.0,-57375.0,1866675.0
367,20011115,1924050.0,-68850.0,1855200.0
368,20011116,1924050.0,-70550.0,1853500.0
369,20011119,1847975.0,4.656612873077393e-10,1847975.0000000005
370,20011120,1847975.0,4.656612873077393e-10,1847975.0000000005
371,20011121,1847975.0,4.656612873077393e-10,1847975.0000000005
372,20011123,1847975.0,4.656612873077393e-10,1847975.0000000005
373,20011126,1847975.0,4.656612873077393e-10,1847975.0000000005
374,20011127,1847975.0,4.656612873077393e-10,1847975.0000000005
375,20011128,1847975.0,4.656612873077393e-10,1847975.0000000005
376,20011129,1847975.0,4.656612873077393e-10,1847975.0000000005
377,20011130,1847975.0,4.656612873077393e-10,1847975.0000000005
378,20011203,1847975.0,4.656612873077393e-10,1847975.0000000005
379,20011204,1847975.0,4.656612873077393e-10,1847975.0000000005
380,20011205,1847975.0,4.656612873077393e-10,1847975.0000000005
381,20011206,1847975.0,4.656612873077393e-10,1847975.0000000005
382,20011207,1847975.0,4.656612873077393e-10,1847975.0000000005
383,20011210,1847975.0,4.656612873077393e-10,1847975.0000000005
384,20011211,1847975.0,4.656612873077393e-10,1847975.0000000005
385,20011212,1847975.0,4.656612873077393e-10,1847975.0000000005
386,20011213,1847975.0,4.656612873077393e-10,1847975.0000000005
387,20011214,1847975.0,4.656612873077393e-10,1847975.0000000005
388,20011217,1847975.0,4.656612873077393e-10,1847975.0000000005
389,20011218,1847975.0,4.656612873077393e-10,1847975.0000000005
390,20011219,1847975.0,4.656612873077393e-10,1847975.0000000005
391,20011220,1847975.0,4.656612873077393e-10,1847975.0000000005
392,20011221,1847975.0,4.656612873077393e-10,1847975.0000000005
393,20011224,1847975.0,4.656612873077393e-10,1847975.0000000005
394,20011226,1847975.0,4.656612873077393e-10,1847975.0000000005
395,20011227,1847975.0,4.656612873077393e-10,1847975.0000000005
396,20011228,1847975.0,4.656612873077393e-10,1847975.0000000005
397,20011231,1847975.0,4.656612873077393e-10,1847975.0000000005
398,20020102,1847975.0,4.656612873077393e-10,1847975.0000000005
399,20020103,1847975.0,4.656612873077393e-10,1847975.0000000005
400,20020104,1847975.0,4.656612873077393e-10,1847975.0000000005
401,20020107,1847975.0,4.656612873077393e-10,1847975.0000000005
402,20020108,1847975.0,4.656612873077393e-10,1847975.0000000005
403,20020109,1847975.0,4.656612873077393e-10,1847975.0000000005
404,20020110,1847975.0,4.656612873077393e-10,1847975.0000000005
405,20020111,1847975.0,4.656612873077393e-10,1847975.0000000005
406,20020114,1847975.0,-11400.000000000466,1836574.9999999995
407,20020115,1847975.0,-17400.000000000466,1830574.9999999995
408,20020116,1847975.0,4.656612873077393e-10,1847975.0000000005
409,20020117,1847975.0,-17400.000000000466,1830574.9999999995
410,20020118,1847975.0,-25200.0,1822775.0
411,20020122,1847975.0,-34800.0,1813175.0
412,20020123,1847975.0,-52200.0,1795775.0
413,20020124,1847975.0,-55200.0,1792775.0
414,20020125,1847975.0,-50999.999999999534,1796975.0000000005
415,20020128,1847975.0,-54600.0,1793375.0
416,20020129,1847975.0,-37200.0,1810775.0
417,20020130,1847975.0,-34200.0,1813775.0
418,20020131,1847975.0,-34200.0,1813775.0
419,20020201,1847975.0,-10800.0,1837175.0
420,20020204,1847975.0,9000.000000000466,1856975.0000000005
421,20020205,1847975.0,63000.000000000466,1910975.0000000005
422,20020206,1847975.0,58200.0,1906175.0
423,20020207,1847975.0,72000.00000000047,1919975.0000000005
424,20020208,1847975.0,94800.0,1942775.0
425,20020211,1847975.0,73200.0,1921175.0
426,20020212,1847975.0,76200.0,1924175.0
427,20020213,1847975.0,68400.0,1916375.0
428,20020214,1847975.0,69599.99999999953,1917574.9999999995
429,20020215,1847975.0,61800.0,1909775.0
430,20020219,1847975.0,30000.000000000466,1877975.0000000005
431,20020220,1847975.0,24000.000000000466,1871975.0000000005
432,20020221,1847975.0,29400.0,1877375.0
433,20020222,1847975.0,29400.0,1877375.0
434,20020225,1847975.0,25800.0,1873775.0
435,20020226,1847975.0,57599.999999999534,1905574.9999999995
436,20020227,1847975.0,48000.000000000466,1895975.0000000005
437,20020228,1847975.0,51000.000000000466,1898975.0000000005
438,20020301,1847975.0,58800.0,1906775.0
439,20020304,1847975.0,51000.000000000466,1898975.0000000005
440,20020305,1847975.0,34800.0,1882775.0
441,20020306,1847975.0,31800.0,1879775.0
442,20020307,1847975.0,11400.0,1859375.0
443,20020308,1847975.0,10200.0,1858175.0
444,20020311,1847975.0,16200.0,1864175.0
445,20020312,1847975.0,31200.0,1879175.0
446,20020313,1847975.0,31200.0,1879175.0
447,20020314,1847975.0,15599.999999999534,1863574.9999999995
448,20020315,1847975.0,9000.000000000466,1856975.0000000005
449,20020318,1847975.0,22200.0,1870175.0
450,20020319,1847975.0,26400.0,1874375.0
451,20020320,1847975.0,22800.0,1870775.0
452,20020321,1847975.0,27000.000000000466,1874975.0000000005
453,20020322,1847975.0,54000.000000000466,1901975.0000000005
454,20020325,1847975.0,54599.999999999534,1902574.9999999995
455,20020326,1847975.0,49200.0,1897175.0
456,20020327,1847975.0,81599.99999999953,1929574.9999999995
457,20020328,1847975.0,84000.00000000047,1931975.0000000005
458,20020401,1847975.0,87000.00000000047,1934975.0000000005
459,20020402,1847975.0,103800.0,1951775.0
460,20020403,1847975.0,82800.0,1930775.0
461,20020404,1847975.0,73800.0,1921775.0
462,20020405,1847975.0,67800.0,1915775.0
463,20020408,1847975.0,69599.99999999953,1917574.9999999995
464,20020409,1847975.0,58800.0,1906775.0
465,20020410,1847975.0,76800.0,1924775.0
466,20020411,1847975.0,79800.0,1927775.0
467,20020412,1847975.0,79200.0,1927175.0
468,20020415,1847975.0,66000.00000000047,1913975.0000000005
469,20020416,1847975.0,58800.0,1906775.0
470,20020417,1847975.0,78599.99999999953,1926574.9999999995
471,20020418,1847975.0,93000.00000000047,1940975.0000000005
472,20020419,1847975.0,79800.0,1927775.0
473,20020422,1847975.0,83400.0,1931375.0
474,20020423,1847975.0,89400.0,1937375.0
475,20020424,1847975.0,90599.99999999953,1938574.9999999995
476,20020425,1847975.0,113400.0,1961375.0
477,20020426,1847975.0,134400.0,1982375.0
478,20020429,1847975.0,130800.0,1978775.0
479,20020430,1847975.0,117000.00000000047,1964975.0000000005
480,20020501,1847975.0,118200.0,1966175.0
481,20020502,1847975.0,113400.0,1961375.0
482,20020503,1847975.0,136800.0,1984775.0
483,20020506,1847975.0,130800.0,1978775.0
484,20020507,1847975.0,133200.0,1981175.0
485,20020508,1847975.0,112800.0,1960775.0
486,20020509,1847975.0,120599.99999999953,1968574.9999999995
487,20020510,1847975.0,129599.99999999953,1977574.9999999995
488,20020513,1847975.0,127200.0,1975175.0
489,20020514,1847975.0,107400.0,1955375.0
490,20020515,1847975.0,115800.0,1963775.0
491,20020516,1847975.0,122400.0,1970375.0
492,20020517,1847975.0,127200.0,1975175.0
493,20020520,1847975.0,157800.0,2005775.0
494,20020521,1847975.0,158400.0,2006375.0
495,20020522,1847975.0,171599.99999999953,2019574.9999999995
496,20020523,1847975.0,198599.99999999953,2046574.9999999995
497,20020524,1847975.0,186000.00000000047,2033975.0000000005
498,20020528,1847975.0,206400.0,2054375.0
499,20020529,1847975.0,214800.0,2062775.0
500,20020530,1847975.0,214200.0,2062175.0
501,20020531,1847975.0,219000.00000000047,2066975.0000000005
502,20020603,1847975.0,220200.0,2068175.0
503,20020604,1847975.0,226800.0,2074775.0
504,20020605,1847975.0,186599.99999999953,2034574.9999999995
505,20020606,1847975.0,208800.0,2056775.0
506,20020607,1847975.0,206400.0,2054375.0
507,20020610,1847975.0,171000.00000000047,2018975.0000000005
508,20020611,1847975.0,177000.00000000047,2024975.0000000005
509,20020612,1847975.0,180599.99999999953,2028574.9999999995
510,20020613,1847975.0,165000.00000000047,2012975.0000000005
511,20020614,1847975.0,172800.0,2020775.0
512,20020617,1847975.0,162599.99999999953,2010574.9999999995
513,20020618,1847975.0,172200.0,2020175.0
514,20020619,1847975.0,175800.0,2023775.0
515,20020620,1847975.0,196200.0,2044175.0
516,20020621,1847975.0,204599.99999999953,2052574.9999999995
517,20020624,1847975.0,202200.0,2050175.0
518,20020625,1847975.0,177000.00000000047,2024975.0000000005
519,20020626,1847975.0,178800.0,2026775.0
520,20020627,1847975.0,171599.99999999953,2019574.9999999995
521,20020628,1847975.0,137400.0,1985375.0
522,20020701,1847975.0,140400.0,1988375.0
523,20020702,1847975.0,133200.0,1981175.0
524,20020703,1847975.0,121800.0,1969775.0
525,20020705,1847975.0,121800.0,1969775.0
526,20020708,1847975.0,129000.00000000047,1976975.0000000005
527,20020709,1847975.0,153000.00000000047,2000975.0000000005
528,20020710,1847975.0,144599.99999999953,1992574.9999999995
529,20020711,1847975.0,159599.99999999953,2007574.9999999995
530,20020712,1847975.0,149400.0,1997375.0
531,20020715,1847975.0,173400.0,2021375.0
532,20020716,1847975.0,159000.00000000047,2006975.0000000005
533,20020717,1847975.0,160200.0,2008175.0
534,20020718,1847975.0,156599.99999999953,2004574.9999999995
535,20020719,1847975.0,197400.0,2045375.0
536,20020722,1847975.0,195000.00000000047,2042975.0000000005
537,20020723,1847975.0,129599.99999999953,1977574.9999999995
538,20020724,1847975.0,122400.0,1970375.0
539,20020725,1847975.0,112200.0,1960175.0
540,20020726,1847975.0,73800.0,1921775.0
541,20020729,1847975.0,69599.99999999953,1917574.9999999995
542,20020730,1847975.0,78599.99999999953,1926574.9999999995
543,20020731,1847975.0,73800.0,1921775.0
544,20020801,1847975.0,78599.99999999953,1926574.9999999995
545,20020802,1847975.0,96599.99999999953,1944574.9999999995
546,20020805,1847975.0,100200.0,1948175.0
547,20020806,1847975.0,86400.0,1934375.0
548,20020807,1847975.0,139200.0,1987175.0
549,20020808,1847975.0,115800.0,1963775.0
550,20020809,1847975.0,138599.99999999953,1986574.9999999995
551,20020812,1847975.0,137400.0,1985375.0
552,20020813,1847975.0,138000.00000000047,1985975.0000000005
553,20020814,1847975.0,123599.99999999953,1971574.9999999995
554,20020815,1847975.0,139200.0,1987175.0
555,20020816,1847975.0,135000.00000000047,1982975.0000000005
556,20020819,1847975.0,88800.0,1936775.0
557,20020820,1847975.0,105000.00000000047,1952975.0000000005
558,20020821,1847975.0,98400.0,1946375.0
559,20020822,1847975.0,92400.0,1940375.0
560,20020823,1847975.0,92400.0,1940375.0
561,20020826,1847975.0,108599.99999999953,1956574.9999999995
562,20020827,1847975.0,126000.00000000047,1973975.0000000005
563,20020828,1847975.0,108000.00000000047,1955975.0000000005
564,20020829,1847975.0,129000.00000000047,1976975.0000000005
565,20020830,1847975.0,126000.00000000047,1973975.0000000005
566,20020903,1847975.0,132599.99999999953,1980574.9999999995
567,20020904,1847975.0,141599.99999999953,1989574.9999999995
568,20020905,1847975.0,161400.0,2009375.0
569,20020906,1847975.0,171599.99999999953,2019574.9999999995
570,20020909,1847975.0,179400.0,2027375.0
571,20020910,1847975.0,159000.00000000047,2006975.0000000005
572,20020911,1847975.0,151200.0,1999175.0
573,20020912,1847975.0,165000.00000000047,2012975.0000000005
574,20020913,1847975.0,151200.0,1999175.0
575,20020916,1847975.0,153599.99999999953,2001574.9999999995
576,20020917,1847975.0,151800.0,1999775.0
577,20020918,1847975.0,173400.0,2021375.0
578,20020919,1847975.0,186000.00000000047,2033975.0000000005
579,20020920,1847975.0,181800.0,2029775.0
580,20020923,1847975.0,187200.0,2035175.0
581,20020924,1847975.0,205800.0,2053775.0
582,20020925,1847975.0,184200.0,2032175.0
583,20020926,1847975.0,172800.0,2020775.0
